user_id,total_listens,last_listen,content_variety_score,listening_time_of_day,sessions,returned_within_7_days,listening_days,days_since_last_session,replay_count,creator_followed,engagement_depth,total_plays,age,gender,country,completion_rate,skip_rate,replay_rate,avg_session_duration,episode_duration_minutes,content_type,genre,next_episode_played,liked_content,shared_content,commented,is_premium_content,subscription_status,ad_completion_rate,peak_hour_activity,returned_within_3_days,engaged,engagement_intensity,skip_completion_gap,recency_risk_score,high_skip_user,low_completion_user,listen_completion_ratio,is_power_listener,content_affinity_score,time_of_day_encoded
user_000156,5758,2009-04-30 00:00:00+00:00,318,night,221.46153846153845,1,26,470,0,0,1,1187,23.0,m,Portugal,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,65.82720888453372,-1.0,6.154858094016418,0,0,30.0,0,1.2,3
user_000158,2346,2009-04-17 00:00:00+00:00,533,evening,31.7027027027027,1,74,483,0,0,1,615,,f,United States,0.8934947992105597,0.0,0.0,115.27272751278946,30,music,music,1,1,0,0,0,free,,1,1,1,7.55053101253641,-0.8934947992105597,6.182084906716632,0,0,26.804843976316793,0,1.1360968795263358,2
user_000159,23465,2009-04-30 00:00:00+00:00,817,evening,35.44561933534743,1,662,470,3,1,4,29407,20.0,m,United Kingdom,1.0,0.0,0.6,127.98036253776435,30,music,music,1,1,1,1,0,free,,1,1,1,9.631301938244913,-1.0,6.154858094016418,0,0,30.0,1,1.2,2
user_000160,32671,2009-05-02 00:00:00+00:00,975,evening,78.16028708133972,1,418,468,3,1,4,48520,19.0,m,United Kingdom,1.0,0.0,0.6,140.0,30,music,music,1,1,1,1,0,free,,1,1,1,23.331428979504395,-1.0,6.150602768446279,0,0,30.0,1,1.2,2
user_000162,29569,2009-05-21 00:00:00+00:00,1269,evening,68.92540792540792,1,429,449,3,0,1,7093,48.0,f,Switzerland,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,21.44346024346024,-1.0,6.1092475827643655,0,0,30.0,1,1.2,2
user_000164,879,2009-04-28 00:00:00+00:00,443,night,25.114285714285714,1,35,472,0,0,1,4173,32.0,f,United States,0.9592003691057573,0.0,0.0,103.53784407387039,30,music,music,1,1,0,0,0,free,,1,1,1,5.497418601083181,-0.9592003691057573,6.159095388491933,0,0,28.77601107317272,0,1.1755202214634544,3
user_000166,2208,2009-04-25 00:00:00+00:00,330,afternoon,14.063694267515924,1,157,475,0,0,1,3713,22.0,f,Greece,0.8864747264102915,0.0,0.0,76.17206589776728,30,music,music,1,1,0,0,0,free,,0,1,1,2.250547576704359,-0.8864747264102915,6.16541785423142,0,0,26.594241792308743,0,1.1318848358461748,1
user_000170,50623,2009-04-29 00:00:00+00:00,1661,evening,51.03125,1,992,471,0,0,1,2234,29.0,f,Canada,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,15.136387711864407,-1.0,6.156978985585555,0,0,30.0,0,1.2,2
user_000172,10066,2009-04-26 00:00:00+00:00,465,night,69.42068965517241,1,145,474,0,0,1,526,32.0,m,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,20.460834845735025,-1.0,6.163314804034641,0,0,30.0,0,1.2,3
user_000174,4518,2009-04-28 00:00:00+00:00,1114,evening,21.82608695652174,1,207,472,3,1,4,23769,,,,1.0,0.0,0.6,98.01739130434783,30,music,music,1,1,1,1,0,free,,1,1,1,4.522909314714828,-1.0,6.159095388491933,0,0,30.0,1,1.2,2
user_000175,1709,2009-04-09 00:00:00+00:00,177,evening,15.258928571428571,1,112,491,3,1,3,19003,28.0,f,United Kingdom,0.983435833355446,0.0,0.6,82.8739478580716,30,music,music,1,1,1,0,0,free,,1,1,1,2.5702594528427043,-0.983435833355446,6.198478716492308,0,0,29.50307500066338,1,1.1900615000132675,2
user_000178,33399,2009-04-29 00:00:00+00:00,3359,afternoon,60.2870036101083,1,554,471,3,1,3,22253,,m,United Kingdom,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,0,1,1,17.88173835893043,-1.0,6.156978985585555,0,0,30.0,1,1.2,1
user_000180,12416,2009-04-29 00:00:00+00:00,867,evening,58.018691588785046,1,214,471,3,1,4,50653,20.0,m,Ireland,1.0,0.0,0.6,140.0,30,music,music,1,1,1,1,0,free,,1,1,1,17.20893394582607,-1.0,6.156978985585555,0,0,30.0,1,1.2,2
user_000182,30580,2009-06-18 00:00:00+00:00,1163,afternoon,31.787941787941786,1,962,421,3,1,4,130791,22.0,f,Belgium,1.0,0.0,0.6,119.93347193347194,30,music,music,1,1,1,1,0,free,,0,1,1,9.03421380153307,-1.0,6.045005314036012,0,0,30.0,1,1.2,1
user_000185,11683,2009-04-29 00:00:00+00:00,405,afternoon,61.167539267015705,1,191,471,3,1,4,142657,35.0,m,United Kingdom,1.0,0.0,0.6,140.0,30,music,music,1,1,1,1,0,free,,0,1,1,18.142914189369066,-1.0,6.156978985585555,0,0,30.0,1,1.2,1
user_000186,1317,2009-05-04 00:00:00+00:00,352,night,164.625,1,8,466,0,0,1,2748,,f,Australia,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,49.352248394004285,-1.0,6.1463292576688975,0,0,30.0,0,1.2,3
user_000188,41839,2009-06-19 00:00:00+00:00,1047,afternoon,35.15882352941176,1,1190,420,0,0,1,3767,23.0,m,Finland,1.0,0.0,0.0,127.34941176470588,30,music,music,1,1,0,0,0,free,,0,1,1,10.635286210949378,-1.0,6.042632833682381,0,0,30.0,0,1.2,1
user_000189,12576,2009-05-03 00:00:00+00:00,234,night,33.4468085106383,1,376,467,3,1,3,23665,22.0,m,United States,1.0,0.0,0.6,123.58297872340427,30,music,music,1,1,1,0,0,free,,1,1,1,8.832171419948695,-1.0,6.148468295917647,0,0,30.0,1,1.2,3
user_000190,38499,2009-06-18 00:00:00+00:00,453,afternoon,38.53753753753754,1,999,421,3,1,4,36932,26.0,m,Italy,1.0,0.0,0.6,134.7825825825826,30,music,music,1,1,1,1,0,free,,0,1,1,12.308504349958602,-1.0,6.045005314036012,0,0,30.0,1,1.2,1
user_000192,589,2009-05-04 00:00:00+00:00,420,afternoon,19.0,1,31,466,3,0,2,15950,,f,Germany,0.9962502241194846,0.0,0.6,91.64250941301836,30,music,music,1,1,1,0,0,free,,0,1,1,3.7284961003155224,-0.9962502241194846,6.1463292576688975,0,0,29.887506723584536,1,1.1977501344716908,1
user_000193,1548,2009-02-25 00:00:00+00:00,296,evening,11.816793893129772,1,131,534,3,1,4,24330,30.0,m,Peru,0.976373622863731,0.0,0.6,75.00463872516221,30,music,music,1,1,1,1,0,free,,1,1,1,1.6566623492409376,-0.976373622863731,6.282266746896006,0,0,29.29120868591193,1,1.1858241737182385,2
user_000195,22417,2009-05-04 00:00:00+00:00,357,evening,59.93850267379679,1,374,466,0,0,1,5858,17.0,m,Poland,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,17.968716004992615,-1.0,6.1463292576688975,0,0,30.0,0,1.2,2
user_000199,54969,2008-09-26 00:00:00+00:00,1729,evening,109.7185628742515,1,501,686,0,0,1,111,22.0,m,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,22.35895022182709,-1.0,6.532334292222349,0,0,30.0,0,1.2,2
user_000200,776,2009-05-25 00:00:00+00:00,469,afternoon,11.582089552238806,1,67,445,3,1,4,27184,,,,0.981065671940334,0.0,0.6,74.68535523641941,30,music,music,1,1,1,1,0,free,,0,1,1,1.9394898488542087,-0.981065671940334,6.100318952020064,0,0,29.43197015821002,1,1.1886394031642005,1
user_000201,1850,2009-05-02 00:00:00+00:00,104,night,32.45614035087719,1,57,468,3,0,1,11200,21.0,m,Australia,1.0,0.0,0.6,121.40350877192982,30,music,music,1,1,0,0,0,free,,1,1,1,8.401469765012163,-1.0,6.150602768446279,0,0,30.0,1,1.2,3
user_000204,449,2009-04-24 00:00:00+00:00,258,afternoon,19.52173913043478,1,23,476,0,0,1,846,22.0,f,Turkey,0.8379239729884717,0.04207602701152835,0.0,86.14063295247234,30,music,music,1,1,0,0,0,free,,0,1,1,3.5253982495360567,-0.7958479459769433,6.427021081353006,0,0,25.13771918965415,0,1.1027543837930829,1
user_000205,53160,2009-06-16 00:00:00+00:00,1178,night,62.175438596491226,1,855,423,0,0,1,3516,26.0,m,Mexico,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,20.52962595167163,-1.0,6.049733455231958,0,0,30.0,0,1.2,3
user_000206,33622,2009-04-30 00:00:00+00:00,1672,afternoon,48.58670520231214,1,692,470,0,0,1,2139,27.0,f,Turkey,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,14.441908128075795,-1.0,6.154858094016418,0,0,30.0,0,1.2,1
user_000207,2500,2009-05-01 00:00:00+00:00,311,evening,39.682539682539684,1,63,469,0,0,1,140,29.0,m,Portugal,0.8602770320660373,0.019722967933962665,0.0,131.43322264836087,30,music,music,1,1,0,0,0,free,,1,1,1,11.097029943292881,-0.8405540641320747,6.274082844347997,0,0,25.80831096198112,0,1.1161662192396224,2
user_000208,17253,2009-04-26 00:00:00+00:00,1299,afternoon,35.06707317073171,1,492,474,3,0,1,10958,21.0,m,Switzerland,1.0,0.0,0.6,127.14756097560976,30,music,music,1,1,0,0,0,free,,0,1,1,9.386721735182693,-1.0,6.163314804034641,0,0,30.0,1,1.2,1
user_000214,2246,2009-05-03 00:00:00+00:00,757,night,57.58974358974359,1,39,467,3,1,3,23535,103.0,,"Korea, Democratic People's Republic of",1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,1,1,1,17.22770107385492,-1.0,6.148468295917647,0,0,30.0,1,1.2,3
user_000215,19410,2008-02-21 00:00:00+00:00,510,morning,28.970149253731343,1,670,904,3,0,1,9467,16.0,m,Australia,1.0,0.0,0.6,113.73432835820896,30,music,music,1,1,0,0,0,free,,0,1,1,3.6407739975803346,-1.0,6.807934943699926,0,0,30.0,1,1.2,0
user_000219,27377,2009-05-02 00:00:00+00:00,1796,evening,66.28813559322033,1,413,468,3,0,1,6866,34.0,m,United States,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,19.78750316215532,-1.0,6.150602768446279,0,0,30.0,1,1.2,2
user_000221,3150,2009-05-04 00:00:00+00:00,645,night,23.16176470588235,1,136,466,0,0,1,2911,21.0,m,United States,0.9276833357477059,0.0,0.0,97.91858245434483,30,music,music,1,1,0,0,0,free,,1,1,1,4.856460743342773,-0.9276833357477059,6.1463292576688975,0,0,27.830500072431178,0,1.1566100014486236,3
user_000226,17985,2009-05-02 00:00:00+00:00,1053,afternoon,46.714285714285715,1,385,468,3,0,1,9430,30.0,m,Serbia,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,13.94456289978678,-1.0,6.150602768446279,0,0,30.0,1,1.2,1
user_000228,5550,2009-04-15 00:00:00+00:00,102,afternoon,120.65217391304348,1,46,485,0,0,1,2944,22.0,m,Brazil,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,34.75577026301664,-1.0,6.186208623900494,0,0,30.0,0,1.2,1
user_000229,2632,2009-05-04 00:00:00+00:00,269,afternoon,45.37931034482759,1,58,466,0,0,1,1764,,,,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,13.604075906372296,-1.0,6.1463292576688975,0,0,30.0,0,1.2,1
user_000230,4636,2009-05-04 00:00:00+00:00,240,morning,38.31404958677686,1,121,466,0,0,1,1118,18.0,f,Australia,0.9659947864778171,0.0,0.0,132.86269012297743,30,music,music,1,1,0,0,0,free,,0,1,1,10.9004447486174,-0.9659947864778171,6.1463292576688975,0,0,28.979843594334515,0,1.1795968718866903,0
user_000231,41,2009-05-08 00:00:00+00:00,40,evening,13.666666666666666,1,3,462,3,1,4,31547,,,,1.0,0.0,0.6,80.06666666666666,30,music,music,1,1,1,1,0,free,,1,1,1,2.363378929685625,-1.0,6.137727054086234,0,0,30.0,1,1.2,2
user_000233,73552,2009-06-18 00:00:00+00:00,3608,evening,86.43008225616921,1,851,421,3,0,1,7819,25.0,m,United States,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,28.673487004416327,-1.0,6.045005314036012,0,0,30.0,1,1.2,2
user_000234,24217,2009-04-30 00:00:00+00:00,292,night,46.39272030651341,1,522,470,0,0,1,1780,20.0,f,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,13.789768243974262,-1.0,6.154858094016418,0,0,30.0,0,1.2,3
user_000235,31847,2009-05-31 00:00:00+00:00,991,night,74.06279069767442,1,430,439,0,0,1,6996,29.0,,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,23.565433403805496,-1.0,6.0867747269123065,0,0,30.0,0,1.2,3
user_000238,14952,2009-05-01 00:00:00+00:00,468,evening,27.637707948243992,1,541,469,3,1,3,14056,22.0,f,Spain,1.0,0.0,0.6,110.80295748613679,30,music,music,1,1,1,0,0,free,,1,1,1,6.515616550645839,-1.0,6.152732694704104,0,0,30.0,1,1.2,2
user_000239,22222,2009-05-02 00:00:00+00:00,728,evening,25.45475372279496,1,873,468,0,0,1,211,21.0,m,Czech Republic,0.7973407674437305,0.0826592325562695,0.0,97.48877042278559,30,music,music,1,1,0,0,0,free,,1,1,1,5.291157018870159,-0.714681534887461,6.659006873044515,0,0,23.920223023311916,0,1.0784044604662382,2
user_000241,10234,2009-04-29 00:00:00+00:00,988,afternoon,25.39454094292804,1,403,471,3,0,1,11134,39.0,m,United Kingdom,1.0,0.0,0.6,105.86799007444169,30,music,music,1,1,0,0,0,free,,0,1,1,5.695908916294298,-1.0,6.156978985585555,0,0,30.0,1,1.2,1
user_000243,2000,2009-05-03 00:00:00+00:00,393,evening,37.735849056603776,1,53,467,3,1,2,8428,23.0,f,Russian Federation,1.0,0.0,0.6,133.0188679245283,30,music,music,1,1,0,0,0,free,,1,1,1,10.725598123248533,-1.0,6.148468295917647,0,0,30.0,1,1.2,2
user_000245,5662,2009-04-26 00:00:00+00:00,562,afternoon,18.50326797385621,1,306,474,0,0,1,251,,m,United Kingdom,0.7651382076562655,0.1148617923437345,0.0,80.84299426404682,30,music,music,1,1,0,0,0,free,,0,1,1,3.14917807721385,-0.650276415312531,6.871244189204733,0,0,22.954146229687964,0,1.0590829245937592,1
user_000248,50,2009-04-11 00:00:00+00:00,47,night,8.333333333333334,1,6,489,0,0,1,2702,26.0,m,United Kingdom,0.8346164650452046,0.04538353495479541,0.0,61.38722486523193,30,music,music,1,1,0,0,0,free,,1,1,1,1.0440004228780941,-0.7892329300904092,6.475529404696044,0,0,25.038493951356138,0,1.1007698790271228,3
user_000251,21441,2009-04-13 00:00:00+00:00,1153,afternoon,32.193693693693696,1,666,487,0,0,1,3679,24.0,f,Poland,0.9947489038761259,0.0,0.0,120.60558008892343,30,music,music,1,1,0,0,0,free,,0,1,1,7.956432588387386,-0.9947489038761259,6.1903154058531475,0,0,29.84246711628378,0,1.1968493423256754,1
user_000253,1300,2009-05-03 00:00:00+00:00,456,night,86.66666666666667,1,15,467,3,0,2,13841,22.0,f,United States,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,1,1,1,25.925925925925927,-1.0,6.148468295917647,0,0,30.0,1,1.2,3
user_000254,10903,2009-06-17 00:00:00+00:00,463,afternoon,20.571698113207546,1,530,422,0,0,1,2079,20.0,f,Italy,0.8936369631774903,0.0,0.0,90.79048830251119,30,music,music,1,1,0,0,0,free,,0,1,1,4.415400749196126,-0.8936369631774903,6.0473721790462776,0,0,26.80910889532471,0,1.1361821779064942,1
user_000257,736,2009-05-04 00:00:00+00:00,224,evening,56.61538461538461,1,13,466,3,1,2,12003,18.0,f,United States,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,16.972492175918298,-1.0,6.1463292576688975,0,0,30.0,1,1.2,2
user_000258,4650,2009-03-12 00:00:00+00:00,242,afternoon,25.977653631284916,1,179,519,0,1,4,29307,75.0,f,United States,1.0,0.0,0.0,107.15083798882682,30,music,music,1,1,1,1,0,free,,0,1,1,5.352937222260902,-1.0,6.253828811575473,0,0,30.0,0,1.2,1
user_000259,4037,2009-05-15 00:00:00+00:00,197,evening,51.756410256410255,1,78,455,0,0,1,1380,21.0,f,Russian Federation,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,15.89012595591543,-1.0,6.1224928095143865,0,0,30.0,0,1.2,2
user_000262,20023,2009-04-27 00:00:00+00:00,438,night,30.246223564954683,1,662,473,3,1,4,32879,19.0,m,United States,1.0,0.0,0.6,116.5416918429003,30,music,music,1,1,1,1,0,free,,1,1,1,7.436595076199194,-1.0,6.161207321695077,0,0,30.0,1,1.2,3
user_000263,2659,2008-08-05 00:00:00+00:00,699,afternoon,29.21978021978022,1,91,738,0,0,1,3569,29.0,f,United Kingdom,0.975236329431234,0.0,0.0,113.24344231962831,30,music,music,1,1,0,0,0,free,,0,1,1,4.477602836144651,-0.975236329431234,6.6052979209482015,0,0,29.25708988293702,0,1.1851417976587404,1
user_000264,15883,2009-04-30 00:00:00+00:00,441,afternoon,54.023809523809526,1,294,470,0,0,1,1866,25.0,m,France,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,16.05803255484784,-1.0,6.154858094016418,0,0,30.0,0,1.2,1
user_000265,6100,2009-05-02 00:00:00+00:00,146,evening,53.982300884955755,1,113,468,0,0,1,452,21.0,f,Poland,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,16.114119667150973,-1.0,6.150602768446279,0,0,30.0,0,1.2,2
user_000267,22345,2009-04-10 00:00:00+00:00,1822,evening,62.06944444444444,1,360,490,0,0,1,4677,30.0,m,British Indian Ocean Territory,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,17.698008599230597,-1.0,6.19644412779452,0,0,30.0,0,1.2,2
user_000271,17354,2009-05-02 00:00:00+00:00,713,afternoon,21.267156862745097,1,816,468,0,0,1,1074,21.0,m,Sweden,0.8615071179073674,0.018492882092632557,0.0,90.97104405014865,30,music,music,1,1,0,0,0,free,,0,1,1,4.125150242605981,-0.8430142358147349,6.264345140241775,0,0,25.845213537221024,0,1.1169042707444203,1
user_000272,100,2009-05-03 00:00:00+00:00,77,night,12.5,1,8,467,0,0,1,148,,,United States,0.7002170468270001,0.17978295317299986,0.0,64.909115966734,30,music,music,1,1,0,0,0,free,,1,1,1,1.7336836529576392,-0.5204340936540003,7.253858083648284,0,0,21.006511404810006,0,1.0201302280962001,3
user_000273,68833,2009-05-02 00:00:00+00:00,749,night,61.78904847396768,1,1114,468,0,0,1,781,19.0,f,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,18.444492081781398,-1.0,6.150602768446279,0,0,30.0,0,1.2,3
user_000274,15532,2009-04-29 00:00:00+00:00,1031,night,115.91044776119404,1,134,471,0,0,1,2673,,m,Mexico,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,34.38021755628637,-1.0,6.156978985585555,0,0,30.0,0,1.2,3
user_000276,14639,2009-04-29 00:00:00+00:00,655,evening,24.72804054054054,1,592,471,0,0,1,6108,25.0,m,Hungary,0.9778317537389805,0.0,0.0,103.47062284622638,30,music,music,1,1,0,0,0,free,,1,1,1,5.4208172807128525,-0.9778317537389805,6.156978985585555,0,0,29.334952612169413,0,1.1866990522433882,2
user_000277,9926,2009-05-01 00:00:00+00:00,316,night,32.33224755700326,1,307,469,3,1,4,46496,25.0,f,New Zealand,1.0,0.0,0.6,121.13094462540717,30,music,music,1,1,1,1,0,free,,1,1,1,8.332841890302804,-1.0,6.152732694704104,0,0,30.0,1,1.2,3
user_000278,10729,2009-04-22 00:00:00+00:00,672,night,48.768181818181816,1,220,478,0,0,1,214,20.0,f,United States,0.9379941824561122,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,14.253748339343328,-0.9379941824561122,6.171700597410915,0,0,28.139825473683366,0,1.1627965094736672,3
user_000282,264,2009-04-28 00:00:00+00:00,99,afternoon,6.285714285714286,1,42,472,3,0,1,10328,49.0,m,Sweden,0.8960633770746506,0.0,0.6,59.463233265706755,30,music,music,1,1,0,0,0,free,,0,1,1,0.790209079942947,-0.8960633770746506,6.159095388491933,0,0,26.881901312239517,1,1.1376380262447903,1
user_000284,19126,2009-06-17 00:00:00+00:00,2384,evening,26.97602256699577,1,709,422,0,0,1,2274,22.0,m,Turkey,0.9369915786281524,0.0,0.0,106.7008959497731,30,music,music,1,1,0,0,0,free,,1,1,1,6.804647227091599,-0.9369915786281524,6.0473721790462776,0,0,28.109747358844572,0,1.1621949471768913,2
user_000290,2326,2009-05-02 00:00:00+00:00,181,afternoon,44.73076923076923,1,52,468,0,0,1,1626,,m,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,13.352468427095292,-1.0,6.150602768446279,0,0,30.0,0,1.2,1
user_000291,2821,2009-05-02 00:00:00+00:00,273,afternoon,42.74242424242424,1,66,468,0,0,1,1657,30.0,m,France,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,12.758932609678878,-1.0,6.150602768446279,0,0,30.0,0,1.2,1
user_000292,3775,2009-05-03 00:00:00+00:00,120,afternoon,14.085820895522389,1,268,467,3,1,4,26200,19.0,f,Netherlands,0.9940603325059202,0.0,0.6,80.73933993539791,30,music,music,1,1,1,1,0,free,,0,1,1,2.4300852169929765,-0.9940603325059202,6.148468295917647,0,0,29.821809975177604,1,1.1964361995035522,1
user_000293,53936,2009-04-27 00:00:00+00:00,1892,evening,48.4165170556553,1,1114,473,3,0,2,14158,39.0,,United Kingdom,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,1,1,1,14.300237105045868,-1.0,6.161207321695077,0,0,30.0,1,1.2,2
user_000295,7416,2009-05-04 00:00:00+00:00,494,evening,26.391459074733095,1,281,466,3,1,3,22337,21.0,f,Italy,1.0,0.0,0.6,108.06120996441283,30,music,music,1,1,1,0,0,free,,1,1,1,6.106837259832851,-1.0,6.1463292576688975,0,0,30.0,1,1.2,2
user_000297,1362,2008-11-26 00:00:00+00:00,649,afternoon,24.763636363636362,1,55,625,0,0,1,8737,21.0,f,Spain,0.9977308317049441,0.0,0.0,104.38469493160765,30,music,music,1,1,0,0,0,free,,0,1,1,4.129304516318607,-0.9977308317049441,6.439350371100098,0,0,29.931924951148325,0,1.1986384990229666,1
user_000298,26591,2009-06-18 00:00:00+00:00,1448,evening,44.318333333333335,1,600,421,0,0,1,6208,28.0,m,Argentina,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,14.702764612954187,-1.0,6.045005314036012,0,0,30.0,0,1.2,2
user_000299,3643,2009-05-03 00:00:00+00:00,231,night,23.203821656050955,1,157,467,0,0,1,5034,29.0,f,United States,0.9580522142197021,0.0,0.0,99.28660064053959,30,music,music,1,1,0,0,0,free,,1,1,1,4.922710628415888,-0.9580522142197021,6.148468295917647,0,0,28.741566426591064,0,1.1748313285318213,3
user_000301,95,2009-04-30 00:00:00+00:00,68,afternoon,7.3076923076923075,1,13,470,3,1,4,30480,20.0,m,Netherlands,0.9617133888175281,0.0,0.6,64.46888540725925,30,music,music,1,1,1,1,0,free,,0,1,1,1.000252182539544,-0.9617133888175281,6.154858094016418,0,0,28.85140166452584,1,1.1770280332905168,1
user_000303,6107,2009-04-29 00:00:00+00:00,807,night,33.74033149171271,1,181,471,0,0,1,859,22.0,f,Slovakia,0.9240732703588916,0.0,0.0,121.03980663684142,30,music,music,1,1,0,0,0,free,,1,1,1,8.652379660211519,-0.9240732703588916,6.156978985585555,0,0,27.722198110766747,0,1.1544439622153349,3
user_000305,6432,2009-06-15 00:00:00+00:00,274,afternoon,11.631103074141048,1,553,424,3,0,2,14443,21.0,m,Sweden,0.9465785094767005,0.0,0.6,73.34472416113172,30,music,music,1,1,1,0,0,free,,0,1,1,2.0072471686178033,-0.9465785094767005,6.052089168924417,0,0,28.397355284301014,1,1.1679471056860202,1
user_000308,302,2009-03-18 00:00:00+00:00,10,evening,25.166666666666668,1,12,513,0,0,1,6066,21.0,f,Norway,0.9800840740368264,0.0,0.0,104.53019777621338,30,music,music,1,1,0,0,0,free,,1,1,1,5.118047945592809,-0.9800840740368264,6.2422232654551655,0,0,29.402522221104793,0,1.1880504444220958,2
user_000309,10116,2009-04-28 00:00:00+00:00,152,morning,51.3502538071066,1,197,472,3,0,1,8009,21.0,m,United States,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,15.198806623667915,-1.0,6.159095388491933,0,0,30.0,1,1.2,0
user_000310,2460,2009-06-19 00:00:00+00:00,368,evening,13.516483516483516,1,182,420,3,1,3,15282,22.0,m,United States,0.9609962019179321,0.0,0.6,78.09810421681689,30,music,music,1,1,1,0,0,free,,1,1,1,2.5073913024114423,-0.9609962019179321,6.042632833682381,0,0,28.829886057537962,1,1.1765977211507592,2
user_000311,1416,2009-04-30 00:00:00+00:00,73,night,34.53658536585366,1,41,470,0,0,1,6127,23.0,m,Canada,1.0,0.0,0.0,125.98048780487807,30,music,music,1,1,0,0,0,free,,1,1,1,9.237655778142372,-1.0,6.154858094016418,0,0,30.0,0,1.2,3
user_000313,55717,2009-04-29 00:00:00+00:00,2751,night,66.80695443645084,1,834,471,3,1,4,30979,33.0,m,United States,1.0,0.0,0.6,140.0,30,music,music,1,1,1,1,0,free,,1,1,1,19.8156220786083,-1.0,6.156978985585555,0,0,30.0,1,1.2,3
user_000316,7360,2009-05-01 00:00:00+00:00,243,afternoon,18.727735368956743,1,393,469,3,0,1,7102,20.0,m,Belgium,0.95012140020862,0.0,0.6,89.10611662046688,30,music,music,1,1,0,0,0,free,,0,1,1,3.5505441953691528,-0.95012140020862,6.152732694704104,0,0,28.503642006258602,1,1.1700728401251719,1
user_000317,39362,2009-05-03 00:00:00+00:00,852,afternoon,53.04851752021563,1,742,467,0,0,1,2391,34.0,m,Hungary,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,15.869214642799548,-1.0,6.148468295917647,0,0,30.0,0,1.2,1
user_000318,7292,2009-05-22 00:00:00+00:00,160,evening,29.285140562248998,1,249,448,0,1,2,10131,26.0,m,Sweden,1.0,0.0,0.0,114.4273092369478,30,music,music,1,1,0,0,0,free,,1,1,1,7.463295846690311,-1.0,6.1070228877422545,0,0,30.0,0,1.2,2
user_000321,712,2009-02-27 00:00:00+00:00,188,evening,15.148936170212766,1,47,532,0,0,1,684,18.0,f,Poland,0.800011653125699,0.07998834687430101,0.0,74.92814900574744,30,music,music,1,1,0,0,0,free,,1,1,1,2.1296092807509552,-0.720023306251398,6.780729973699752,0,0,24.00034959377097,0,1.0800069918754194,2
user_000322,18795,2009-06-15 00:00:00+00:00,1043,afternoon,76.40243902439025,1,246,424,0,0,1,4946,38.0,m,United Kingdom,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,25.167862266857963,-1.0,6.052089168924417,0,0,30.0,0,1.2,1
user_000327,3393,2009-05-02 00:00:00+00:00,113,afternoon,51.40909090909091,1,66,468,0,0,1,677,19.0,f,United Kingdom,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,15.345997286295793,-1.0,6.150602768446279,0,0,30.0,0,1.2,1
